Run	Num W	Num R	JSD	Same states
188	10	165772	0.6931471805599454	False
189	10	42215	0.6931471805599453	False
190	10	55732	0.6931471805599454	False
191	10	467142	0.6931471805599454	False
192	10	416290	0.6931471805599452	False
193	10	921215	0.6931471805599454	False
194	10	2238	0.6931471805599454	False
195	10	510478	0.6931471805599452	False
196	10	50761	0.6931471805599454	False
197	10	1223	0.6931471805599453	False
198	10	851	0.6931471805599454	False
199	10	136882	0.6931471805599455	False
200	10	72469	0.6931471805599454	False
201	10	1307	0.6931471805599453	False
202	10	815387	0.6931471805599454	False
203	10	102	0.6931471805599454	False
204	10	105680	0.6931471805599454	False
205	10	881	0.6931471805599453	False
206	10	6926	0.6931471805599454	False
207	10	22205	0.6931471805599453	False
208	10	28759	0.6931471805599454	False
209	10	543	0.6931471805599453	False
210	10	267828	0.6931471805599452	False
211	10	39930	0.6931471805599453	False
212	10	445453	0.6931471805599452	False
213	10	144	0.6931471805599453	False
214	10	575619	0.6931471805599452	False
215	10	837821	0.6931471805599454	False
216	10	134014	0.6931471805599454	False
217	10	855	0.6931471805599454	False
218	10	771702	0.6931471805599454	False
219	10	3860	0.6931471805599453	False
220	10	304	0.6931471805599454	False
221	10	691113	0.6931471805599453	False
222	10	228	0.6931471805599453	False
223	10	218682	0.6931471805599454	False
224	10	21172	0.6931471805599453	False
225	10	354	0.6931471805599453	False
226	10	101596	0.6931471805599454	False
227	10	85866	0.6931471805599454	False
228	10	491	0.6931471805599454	False
229	10	548972	0.6931471805599452	False
230	10	358360	0.6931471805599454	False
231	10	252425	0.6931471805599453	False
232	10	305550	0.6931471805599452	False
233	10	597207	0.6931471805599454	False
234	10	303718	0.6931471805599453	False
235	10	404	0.6931471805599453	False
236	10	2519	0.6931471805599453	False
237	10	4647	0.6931471805599453	False
238	10	736	0.6931471805599454	False
239	10	491480	0.6931471805599454	False
240	10	195316	0.6931471805599454	False
241	10	319334	0.6931471805599454	False
242	10	604672	0.6931471805599453	False
243	10	11246	0.6931471805599454	False
244	10	46	0.6931471805599453	False
245	10	4271	0.6931471805599454	False
246	10	122	0.6931471805599454	False
247	10	5534	0.6931471805599453	False
248	10	44175	0.6931471805599453	False
249	10	419600	0.6931471805599454	False
250	10	1261	0.6931471805599454	False
251	10	82736	0.6931471805599453	False
252	10	33247	0.6931471805599454	False
253	10	569464	0.6931471805599455	False
254	10	398577	0.6931471805599453	False
255	10	65539	0.6931471805599454	False
256	10	78753	0.6931471805599453	False
257	10	3274	0.6931471805599453	False
258	10	61209	0.6931471805599454	False
259	10	66978	0.6931471805599453	False
260	10	558148	0.6931471805599452	False
261	10	310344	0.6931471805599452	False
262	10	746365	0.6931471805599452	False
263	10	60336	0.6931471805599453	False
264	10	63	0.6931471805599454	False
265	10	295	0.6931471805599453	False
266	10	67993	0.6931471805599453	False
267	10	32940	0.6931471805599454	False
268	10	166586	0.6931471805599454	False
269	10	250886	0.6931471805599454	False
270	10	11237	0.6931471805599454	False
271	10	2186	0.6931471805599453	False
272	10	492	0.6931471805599453	False
273	10	418	0.6931471805599454	False
274	10	31545	0.6931471805599453	False
275	10	71	0.6931471805599454	False
276	10	138495	0.6931471805599453	False
277	10	219352	0.6931471805599453	False
278	10	584712	0.6931471805599452	False
279	10	12197	0.6931471805599454	False
280	10	472922	0.6931471805599452	False
281	10	127	0.6931471805599454	False
282	10	46080	0.6931471805599453	False
283	10	2404	0.6931471805599454	False
284	10	47942	0.6931471805599454	False
285	10	479	0.6931471805599454	False
286	10	26757	0.6931471805599452	False
287	10	561	0.6931471805599454	False
288	10	199229	0.6931471805599454	False
289	10	10679	0.6931471805599453	False
290	10	503849	0.6931471805599452	False
291	10	301118	0.6931471805599452	False
292	10	88	0.6931471805599454	False
293	10	760929	0.6931471805599454	False
294	10	170332	0.6931471805599454	False
295	10	85	0.6931471805599454	False
296	10	230	0.6931471805599454	False
297	10	55661	0.6931471805599454	False
298	10	362478	0.6931471805599454	False
299	10	254	0.6931471805599454	False
300	10	370989	0.6931471805599454	False
301	10	984	0.6931471805599453	False
302	10	663443	0.6931471805599453	False
303	10	328670	0.6931471805599453	False
304	10	55351	0.6931471805599452	False
305	10	373253	0.6931471805599454	False
306	10	526399	0.6931471805599452	False
307	10	16455	0.6931471805599454	False
308	10	100	0.6931471805599454	False
309	10	253	0.6931471805599454	False
310	10	464199	0.6931471805599454	False
311	10	12605	0.6931471805599454	False
312	10	34899	0.6931471805599453	False
313	10	13811	0.6931471805599453	False
314	10	32493	0.6931471805599453	False
315	10	121792	0.6931471805599453	False
316	10	261149	0.6931471805599452	False
317	10	152	0.6931471805599454	False
318	10	4371	0.6931471805599453	False
319	10	48595	0.6931471805599453	False
320	10	160892	0.6931471805599454	False
321	10	68342	0.6931471805599454	False
322	10	540884	0.6931471805599454	False
323	10	118850	0.6931471805599452	False
324	10	184117	0.6931471805599453	False
325	10	224	0.6931471805599454	False
326	10	683966	0.6931471805599454	False
327	10	120	0.6931471805599453	False
328	10	619107	0.6931471805599454	False
329	10	589298	0.6931471805599452	False
330	10	136113	0.6931471805599454	False
331	10	621421	0.6931471805599453	False
332	10	2524	0.6931471805599454	False
333	10	2447	0.6931471805599453	False
334	10	478406	0.6931471805599453	False
335	10	58945	0.6931471805599454	False
336	10	60457	0.6931471805599455	False
337	10	27173	0.6931471805599454	False
338	10	716115	0.6931471805599454	False
339	10	428	0.6931471805599454	False
340	10	88884	0.6931471805599454	False
341	10	24790	0.6931471805599454	False
342	10	366017	0.6931471805599454	False
343	10	25375	0.6931471805599454	False
344	10	389819	0.6931471805599452	False
345	10	75185	0.6931471805599453	False
346	10	210	0.6931471805599454	False
347	10	180	0.6931471805599454	False
348	10	1312	0.6931471805599453	False
349	10	11157	0.6931471805599454	False
350	10	1328	0.6931471805599453	False
351	10	4053	0.6931471805599453	False
352	10	635818	0.6931471805599454	False
353	10	46246	0.6931471805599453	False
354	10	475021	0.6931471805599453	False
355	10	633	0.6931471805599453	False
356	10	4969	0.6931471805599454	False
357	10	18320	0.6931471805599453	False
358	10	3579	0.6931471805599454	False
359	10	459478	0.6931471805599453	False
360	10	411107	0.6931471805599454	False
361	10	664690	0.6931471805599452	False
362	10	384718	0.6931471805599452	False
363	10	729728	0.6931471805599454	False
364	10	170990	0.6931471805599454	False
365	10	169941	0.6931471805599454	False
366	10	433433	0.6931471805599455	False
367	10	583525	0.6931471805599453	False
368	10	13586	0.6931471805599453	False
369	10	1352	0.6931471805599453	False
370	10	480051	0.6931471805599452	False
371	10	306	0.6931471805599453	False
372	10	178234	0.6931471805599454	False
373	10	256	0.6931471805599454	False
374	10	846304	0.6931471805599454	False
375	10	4914	0.6931471805599453	False
376	10	106326	0.6931471805599454	False
377	10	360509	0.6931471805599453	False
378	10	561952	0.6931471805599452	False
379	10	81469	0.6931471805599454	False
380	10	34053	0.6931471805599452	False
381	10	2352	0.6931471805599454	False
382	10	687149	0.6931471805599454	False
383	10	465022	0.6931471805599454	False
384	10	9234	0.6931471805599454	False
385	10	485	0.6931471805599454	False
386	10	2277	0.6931471805599454	False
387	10	5081	0.6931471805599454	False
388	10	528	0.6931471805599453	False
389	10	829153	0.6931471805599455	False
390	10	123892	0.6931471805599453	False
391	10	607157	0.6931471805599456	False
392	10	53502	0.6931471805599454	False
393	10	203802	0.6931471805599454	False
394	10	238876	0.6931471805599454	False
395	10	40	0.6931471805599454	False
396	10	206	0.6931471805599454	False
397	10	13682	0.6931471805599453	False
398	10	21675	0.6931471805599453	False
399	10	565495	0.6931471805599453	False
400	10	359	0.6931471805599454	False
401	10	685586	0.6931471805599454	False
402	10	9956	0.6931471805599453	False
403	10	776327	0.6931471805599453	False
404	10	377270	0.6931471805599453	False
405	10	306888	0.6931471805599454	False
406	10	132127	0.6931471805599454	False
407	10	26758	0.6931471805599454	False
408	10	22900	0.6931471805599454	False
409	10	1776	0.6931471805599454	False
410	10	680301	0.6931471805599453	False
411	10	4551	0.6931471805599454	False
412	10	87712	0.6931471805599453	False
413	10	4222	0.6931471805599453	False
414	10	227	0.6931471805599454	False
415	10	17907	0.6931471805599455	False
416	10	51963	0.6931471805599453	False
417	10	198785	0.6931471805599454	False
418	10	745159	0.6931471805599452	False
419	10	71913	0.6931471805599452	False
420	10	126331	0.6931471805599453	False
421	10	11851	0.6931471805599453	False
422	10	820	0.6931471805599453	False
423	10	8101	0.6931471805599453	False
424	10	400269	0.6931471805599453	False
425	10	66610	0.6931471805599453	False
426	10	256806	0.6931471805599454	False
427	10	40643	0.6931471805599452	False
428	10	6889	0.6931471805599453	False
429	10	306569	0.6931471805599454	False
430	10	756661	0.6931471805599452	False
431	10	458080	0.6931471805599452	False
432	10	22972	0.6931471805599454	False
433	10	719	0.6931471805599454	False
434	10	80829	0.6931471805599453	False
435	10	30491	0.6931471805599453	False
436	10	207323	0.6931471805599454	False
437	10	777750	0.6931471805599453	False
438	10	639293	0.6931471805599452	False
439	10	146	0.6931471805599454	False
440	10	208050	0.6931471805599454	False
441	10	128168	0.6931471805599454	False
442	10	293982	0.6931471805599454	False
443	10	488033	0.6931471805599453	False
444	10	200670	0.6931471805599454	False
445	10	48662	0.6931471805599453	False
446	10	137943	0.6931471805599453	False
447	10	385	0.6931471805599453	False
448	10	291	0.6931471805599453	False
449	10	237295	0.6931471805599454	False
450	10	405853	0.6931471805599455	False
451	10	3855	0.6931471805599453	False
452	10	868528	0.6931471805599454	False
453	10	501749	0.6931471805599454	False
454	10	638268	0.6931471805599452	False
455	10	54020	0.6931471805599453	False
456	10	15768	0.6931471805599453	False
457	10	48974	0.6931471805599453	False
458	10	99	0.6931471805599453	False
459	10	1624	0.6931471805599454	False
460	10	36	0.6931471805599454	False
461	10	14887	0.6931471805599453	False
462	10	763743	0.6931471805599453	False
463	10	734819	0.6931471805599454	False
464	10	261192	0.6931471805599452	False
465	10	84676	0.6931471805599454	False
466	10	316	0.6931471805599453	False
467	10	118186	0.6931471805599454	False
468	10	74	0.6931471805599454	False
469	10	401	0.6931471805599453	False
470	10	297646	0.6931471805599452	False
471	10	159045	0.6931471805599454	False
472	10	230471	0.6931471805599453	False
473	10	506624	0.6931471805599454	False
474	10	480331	0.6931471805599453	False
475	10	310499	0.6931471805599453	False
476	10	79783	0.6931471805599453	False
477	10	4282	0.6931471805599453	False
478	10	227492	0.6931471805599454	False
479	10	361460	0.6931471805599454	False
480	10	404	0.6931471805599454	False
481	10	4612	0.6931471805599454	False
482	10	139788	0.6931471805599454	False
483	10	93984	0.6931471805599452	False
484	10	285550	0.6931471805599453	False
485	10	655399	0.6931471805599452	False
486	10	323739	0.6931471805599452	False
487	10	443709	0.6931471805599454	False
488	10	71486	0.6931471805599454	False
489	10	48340	0.6931471805599454	False
490	10	614433	0.6931471805599454	False
491	10	3643	0.6931471805599454	False
492	10	47762	0.6931471805599453	False
493	10	181331	0.6931471805599454	False
494	10	19466	0.6931471805599453	False
495	10	35851	0.6931471805599453	False
496	10	437997	0.6931471805599454	False
497	10	751795	0.6931471805599454	False
498	10	11757	0.6931471805599454	False
499	10	689084	0.6931471805599454	False
500	10	6821	0.6931471805599453	False
501	10	2845	0.6931471805599454	False
502	10	43944	0.6931471805599453	False
503	10	455	0.6931471805599453	False
504	10	441347	0.6931471805599454	False
505	10	85686	0.6931471805599452	False
506	10	352956	0.6931471805599453	False
507	10	10371	0.6931471805599452	False
508	10	2241	0.6931471805599454	False
509	10	14092	0.6931471805599453	False
510	10	559796	0.6931471805599453	False
511	10	129175	0.6931471805599454	False
512	10	4992	0.6931471805599453	False
513	10	454	0.6931471805599454	False
514	10	372027	0.6931471805599453	False
515	10	825951	0.6931471805599454	False
516	10	52959	0.6931471805599452	False
517	10	104	0.6931471805599454	False
518	10	473287	0.6931471805599454	False
519	10	286	0.6931471805599454	False
520	10	4241	0.6931471805599453	False
521	10	4342	0.6931471805599453	False
522	10	126	0.6931471805599454	False
523	10	234440	0.6931471805599454	False
524	10	8825	0.6931471805599453	False
525	10	487	0.6931471805599454	False
526	10	224653	0.6931471805599454	False
527	10	1261	0.6931471805599453	False
528	10	116	0.6931471805599454	False
529	10	116386	0.6931471805599454	False
530	10	566359	0.6931471805599454	False
531	10	29029	0.6931471805599453	False
532	10	100472	0.6931471805599453	False
533	10	240655	0.6931471805599453	False
534	10	256	0.6931471805599454	False
535	10	202	0.6931471805599453	False
536	10	131921	0.6931471805599454	False
537	10	750145	0.6931471805599454	False
538	10	158	0.6931471805599454	False
539	10	113748	0.6931471805599452	False
540	10	5914	0.6931471805599454	False
541	10	70275	0.6931471805599453	False
542	10	457068	0.6931471805599453	False
543	10	76133	0.6931471805599454	False
544	10	229804	0.6931471805599454	False
545	10	155705	0.6931471805599454	False
546	10	412	0.6931471805599453	False
547	10	41858	0.6931471805599452	False
548	10	526608	0.6931471805599452	False
549	10	599102	0.6931471805599454	False
550	10	69068	0.6931471805599454	False
551	10	34839	0.6931471805599452	False
552	10	780655	0.6931471805599452	False
553	10	373719	0.6931471805599454	False
554	10	304	0.6931471805599454	False
555	10	47405	0.6931471805599454	False
556	10	550762	0.6931471805599454	False
557	10	136672	0.6931471805599454	False
558	10	64694	0.6931471805599453	False
559	10	2705	0.6931471805599453	False
560	10	78	0.6931471805599454	False
561	10	9437	0.6931471805599454	False
562	10	699	0.6931471805599454	False
563	10	174	0.6931471805599454	False
564	10	2215	0.6931471805599454	False
565	10	176841	0.6931471805599454	False
566	10	787440	0.6931471805599454	False
567	10	143314	0.6931471805599453	False
568	10	354605	0.6931471805599454	False
569	10	2791	0.6931471805599454	False
570	10	659873	0.6931471805599452	False
571	10	223692	0.6931471805599455	False
572	10	696515	0.6931471805599452	False
573	10	320072	0.6931471805599454	False
574	10	213	0.6931471805599453	False
575	10	326382	0.6931471805599454	False
576	10	272926	0.6931471805599453	False
577	10	43222	0.6931471805599453	False
578	10	134328	0.6931471805599454	False
579	10	6221	0.6931471805599454	False
580	10	2742	0.6931471805599453	False
581	10	2872	0.6931471805599453	False
582	10	16271	0.6931471805599454	False
583	10	965	0.6931471805599453	False
584	10	335601	0.6931471805599452	False
585	10	17813	0.6931471805599453	False
586	10	455082	0.6931471805599455	False
587	10	367836	0.6931471805599454	False
588	10	72668	0.6931471805599454	False
589	10	5454	0.6931471805599453	False
590	10	788738	0.6931471805599454	False
591	10	136192	0.6931471805599453	False
592	10	21241	0.6931471805599453	False
593	10	74245	0.6931471805599454	False
594	10	511207	0.6931471805599454	False
595	10	788651	0.6931471805599454	False
596	10	371719	0.6931471805599454	False
597	10	609	0.6931471805599454	False
598	10	78	0.6931471805599454	False
599	10	92788	0.6931471805599454	False
600	10	338	0.6931471805599454	False
601	10	889	0.6931471805599453	False
602	10	24254	0.6931471805599453	False
603	10	5743	0.6931471805599453	False
604	10	868507	0.6931471805599452	False
605	10	12468	0.6931471805599453	False
606	10	367617	0.6931471805599456	False
607	10	132039	0.6931471805599452	False
608	10	374952	0.6931471805599452	False
609	10	597976	0.6931471805599454	False
610	10	47	0.6931471805599454	False
611	10	181319	0.6931471805599452	False
612	10	108	0.6931471805599453	False
613	10	122621	0.6931471805599454	False
614	10	59101	0.6931471805599453	False
615	10	42477	0.6931471805599454	False
616	10	164	0.6931471805599454	False
617	10	2379	0.6931471805599454	False
618	10	5829	0.6931471805599453	False
619	10	439	0.6931471805599453	False
620	10	214468	0.6931471805599453	False
621	10	7767	0.6931471805599453	False
622	10	142376	0.6931471805599453	False
623	10	9858	0.6931471805599454	False
624	10	5769	0.6931471805599453	False
625	10	340385	0.6931471805599453	False
626	10	358445	0.6931471805599454	False
627	10	92	0.6931471805599454	False
628	10	40	0.6931471805599454	False
629	10	5048	0.6931471805599454	False
630	10	34881	0.6931471805599454	False
631	10	17851	0.6931471805599452	False
632	10	11025	0.6931471805599453	False
633	10	14617	0.6931471805599452	False
634	10	425035	0.6931471805599454	False
635	10	22872	0.6931471805599454	False
636	10	213938	0.6931471805599454	False
637	10	252628	0.6931471805599453	False
638	10	302935	0.6931471805599453	False
639	10	679256	0.6931471805599453	False
640	10	248144	0.6931471805599452	False
641	10	25540	0.6931471805599454	False
642	10	832	0.6931471805599454	False
643	10	636648	0.6931471805599454	False
644	10	248	0.6931471805599454	False
645	10	211082	0.6931471805599454	False
646	10	134	0.6931471805599454	False
647	10	694351	0.6931471805599453	False
648	10	10715	0.6931471805599454	False
649	10	12592	0.6931471805599453	False
650	10	67	0.6931471805599454	False
651	10	4296	0.6931471805599453	False
652	10	127519	0.6931471805599452	False
653	10	233274	0.6931471805599453	False
654	10	814277	0.6931471805599452	False
655	10	883	0.6931471805599454	False
656	10	369182	0.6931471805599454	False
657	10	437254	0.6931471805599454	False
658	10	2900	0.6931471805599453	False
659	10	509	0.6931471805599453	False
660	10	212102	0.6931471805599454	False
661	10	700630	0.6931471805599452	False
662	10	371	0.6931471805599454	False
663	10	98962	0.6931471805599453	False
664	10	21854	0.6931471805599453	False
665	10	419442	0.6931471805599453	False
666	10	272778	0.6931471805599454	False
667	10	544791	0.6931471805599452	False
668	10	406290	0.6931471805599453	False
669	10	339774	0.6931471805599452	False
670	10	560028	0.6931471805599452	False
671	10	108	0.6931471805599454	False
672	10	123970	0.6931471805599452	False
673	10	2105	0.6931471805599453	False
674	10	173192	0.6931471805599452	False
675	10	556149	0.6931471805599454	False
676	10	16920	0.6931471805599453	False
677	10	215228	0.6931471805599452	False
678	10	318538	0.6931471805599452	False
679	10	288306	0.6931471805599454	False
680	10	470977	0.6931471805599454	False
681	10	140016	0.6931471805599454	False
682	10	48378	0.6931471805599453	False
683	10	311	0.6931471805599454	False
684	10	447902	0.6931471805599453	False
685	10	113270	0.6931471805599453	False
686	10	2507	0.6931471805599453	False
687	10	33696	0.6931471805599452	False
688	10	23239	0.6931471805599453	False
689	10	131341	0.6931471805599453	False
690	10	794788	0.6931471805599454	False
691	10	1429	0.6931471805599453	False
692	10	30934	0.6931471805599454	False
693	10	153	0.6931471805599454	False
694	10	30091	0.6931471805599454	False
695	10	53527	0.6931471805599452	False
696	10	536031	0.6931471805599454	False
697	10	5590	0.6931471805599453	False
698	10	983	0.6931471805599453	False
699	10	77298	0.6931471805599454	False
700	10	126273	0.6931471805599454	False
701	10	26351	0.6931471805599453	False
702	10	8578	0.6931471805599453	False
703	10	366798	0.6931471805599454	False
704	10	579470	0.6931471805599452	False
705	10	669	0.6931471805599453	False
706	10	772211	0.6931471805599454	False
707	10	2083	0.6931471805599453	False
708	10	142506	0.6931471805599452	False
709	10	1002	0.6931471805599453	False
710	10	574630	0.6931471805599454	False
711	10	356864	0.6931471805599452	False
712	10	44434	0.6931471805599452	False
713	10	351	0.6931471805599454	False
714	10	96701	0.6931471805599454	False
715	10	70401	0.6931471805599454	False
716	10	251	0.6931471805599454	False
717	10	243329	0.6931471805599453	False
718	10	186408	0.6931471805599454	False
719	10	12239	0.6931471805599453	False
720	10	6737	0.6931471805599454	False
721	10	882377	0.6931471805599452	False
722	10	533	0.6931471805599454	False
723	10	2342	0.6931471805599453	False
724	10	811576	0.6931471805599456	False
725	10	2326	0.6931471805599454	False
726	10	23179	0.6931471805599454	False
727	10	207	0.6931471805599454	False
728	10	266	0.6931471805599453	False
729	10	177387	0.6931471805599453	False
730	10	97	0.6931471805599454	False
731	10	5584	0.6931471805599453	False
732	10	15935	0.6931471805599452	False
733	10	82151	0.6931471805599453	False
734	10	56783	0.6931471805599454	False
735	10	526450	0.6931471805599454	False
736	10	513826	0.6931471805599454	False
737	10	690215	0.6931471805599453	False
738	10	6639	0.6931471805599453	False
739	10	362570	0.6931471805599453	False
740	10	454765	0.6931471805599454	False
741	10	312	0.6931471805599454	False
742	10	208527	0.6931471805599453	False
743	10	756859	0.6931471805599452	False
744	10	10531	0.6931471805599454	False
745	10	229632	0.6931471805599454	False
746	10	222011	0.6931471805599454	False
747	10	100	0.6931471805599454	False
748	10	146623	0.6931471805599454	False
749	10	59	0.6931471805599454	False
750	10	1577	0.6931471805599455	False
751	10	113519	0.6931471805599453	False
752	10	102	0.6931471805599454	False
753	10	897886	0.6931471805599454	False
754	10	552930	0.6931471805599454	False
755	10	153413	0.6931471805599452	False
756	10	65297	0.6931471805599453	False
757	10	20448	0.6931471805599454	False
758	10	114	0.6931471805599454	False
759	10	25085	0.6931471805599454	False
760	10	390962	0.6931471805599453	False
761	10	494082	0.6931471805599452	False
762	10	744183	0.6931471805599452	False
763	10	82795	0.6931471805599453	False
764	10	846763	0.6931471805599454	False
765	10	123540	0.6931471805599452	False
766	10	222688	0.6931471805599454	False
767	10	6069	0.6931471805599454	False
768	10	49	0.6931471805599454	False
769	10	810741	0.6931471805599453	False
770	10	192843	0.6931471805599454	False
771	10	88	0.6931471805599453	False
772	10	262	0.6931471805599454	False
773	10	824	0.6931471805599454	False
774	10	77524	0.6931471805599454	False
775	10	41166	0.6931471805599454	False
776	10	184	0.6931471805599454	False
777	10	337769	0.6931471805599454	False
778	10	296	0.6931471805599453	False
779	10	479674	0.6931471805599454	False
780	10	220	0.6931471805599453	False
781	10	66	0.6931471805599454	False
782	10	124427	0.6931471805599454	False
783	10	2889	0.6931471805599454	False
784	10	267140	0.6931471805599454	False
