Run	Num W	Num R	JSD	Same states
ETS2_ZEB1_change	10	925	0.9999999999999998	False
MYB_SMAD3_del	10	879	0.9999999999999998	False
MYB_SMAD3_change	10	1174	0.9999999999999998	False
MYB_PBX1_del	10	1402	0.9999999999999998	False
MYB_PBX1_change	10	154	0.9999999999999998	False
MYB_TCF12_del	10	126	0.9999999999999998	False
MYB_TCF12_change	10	136	0.9999999999999998	False
MYB_ATF2_del	10	231	0.9999999999999998	False
MYB_ATF2_change	10	121	0.9999999999999998	False
FOXA1_NFKB1_del	10	108	0.9999999999999998	False
FOXA1_NFKB1_change	10	133	1.0	False
FOXA1_MYB_del	10	161	0.9999999999999998	False
FOXA1_MYB_change	10	144	0.9999999999999998	False
FOXA1_TCF3_del	10	133	0.9999999999999998	False
FOXA1_TCF3_change	10	154	1.0	False
FOXA1_CBFA2T2_del	10	136	0.9999999999999998	False
FOXA1_CBFA2T2_change	10	192	0.9999999999999998	False
KLF4_BHLHE40_del	10	192	0.9999999999999998	False
KLF4_BHLHE40_change	10	210	0.9999999999999998	False
CEBPD_SMAD3_del	10	176	0.9999999999999998	False
CEBPD_SMAD3_change	10	190	1.0	False
CEBPD_NFKB1_del	10	178	1.0	False
CEBPD_NFKB1_change	10	178	0.9999999999999998	False
CEBPD_CBFA2T2_del	10	143	0.9999999999999998	False
CEBPD_CBFA2T2_change	10	196	0.9999999999999998	False
MYC_SOX11_del	10	253	0.9999999999999998	False
MYC_SOX11_change	10	196	1.0	False
MYC_BHLHE40_del	10	427	0.9999999999999998	False
MYC_BHLHE40_change	10	1535	0.9999999999999998	False
FOXA2_KDM5B_del	10	556	0.9999999999999998	False
FOXA2_KDM5B_change	10	747	0.9999999999999998	False
ELF3_OVOL2_del	10	712	0.9999999999999998	False
ELF3_OVOL2_change	10	723	0.9999999999999998	False
ELF3_TEAD4_del	10	646	0.9999999999999998	False
ELF3_TEAD4_change	10	3841	0.9999999999999998	False
TCF3_ELF3_del	10	2811	0.9999999999999998	False
TCF3_ELF3_change	10	2645	0.9999999999999998	False
FOXA1_NEUROD1_del	10	2519	0.9999999999999998	False
FOXA1_NEUROD1_change	10	2628	0.9999999999999998	False
NFKB1_OVOL2_del	10	2916	0.9999999999999998	False
NFKB1_OVOL2_change	10	2904	0.9999999999999998	False
NFKB1_CEBPD_del	10	1329	0.9999999999999998	False
NFKB1_CEBPD_change	10	1049	0.9999999999999998	False
NFKB1_TEAD4_del	10	604	0.9999999999999998	False
NFKB1_TEAD4_change	10	713	0.9999999999999998	False
NFKB1_PAX5_del	10	852	1.0	False
NFKB1_PAX5_change	10	1284	1.0	False
SMAD3_SOX11_del	10	1140	0.9999999999999998	False
SMAD3_SOX11_change	10	1257	1.0	False
TCF7L2_INSM1_del	10	1213	0.9999999999999998	False
TCF7L2_INSM1_change	10	1211	0.9999999999999998	False
TCF7L2_SOX11_del	10	1331	0.9999999999999998	False
TCF7L2_SOX11_change	10	1443	0.9999999999999998	False
TCF7L2_SMAD3_del	10	1271	0.9999999999999998	False
TCF7L2_SMAD3_change	10	1390	1.0	False
TCF7L2_NFKB1_del	10	3140	0.9999999999999998	False
TCF7L2_NFKB1_change	10	1500	0.9999999999999998	False
TCF7L2_REST_del	10	3138	1.0	False
TCF7L2_REST_change	10	2929	0.9999999999999998	False
TCF7L2_ATF2_del	10	3709	0.9999999999999998	False
TCF7L2_ATF2_change	10	190	0.9999999999999998	False
TCF7L2_BHLHE40_del	10	402	0.9999999999999998	False
TCF7L2_BHLHE40_change	10	566	0.9999999999999998	False
TCF7L2_MYC_del	10	1824	0.9999999999999998	False
TCF7L2_MYC_change	10	2538	1.0	False
TCF7L2_TCF3_del	10	1859	1.0	False
TCF7L2_TCF3_change	10	3838	1.0	False
TCF7L2_KLF4_del	10	443	1.0	False
TCF7L2_KLF4_change	10	3309	1.0	False
